EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5632165,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,03/28/1998,200,Heavy Snow, , ,0,0,0,0,CA,PST, ,2073828,Z,56,SGX,0,0, , , , , , , , , , , , , ,"","A deep, upper-level low pressure trough produced unusually cold, late season winter storm conditions throughout southwest California.  Strong winds developed behind the surface cold front on the twenty- eighth, and continued in the mountains into the twenty-ninth.  Thirty to forty mph wind gusts were reported along the Orange County Coast much of the twenty-eighth.  Peak gusts hit 60 mph at Huntington Beach, and 70 mph at Newport Beach.  Two trees blew down onto cars in Huntington Beach, smashing one, damaging the other and breaking-up twenty feet of sidewalk.  The strong winds knocked out power to 6000 customers as well.  In San Diego County, a woman suffered broken ribs, and two cars were damaged when wind gusts to 35 mph blew down a tree in Escondido shortly after noon.  Falling trees in Del Mar also damaged a garage and took down power lines in one neighborhood.   

Although it was late in the season, this storm was the coldest of the entire winter.  An illegal immigrant died of exposure early on the twenty-ninth.  His body was found in a shed in Jamul.  Snow was reported as low as 2000 feet in the deserts.  In the mountains, 1 to 3 feet of snow fell above 5000 feet, with generally 4 to 8 inches between 3000 and 5000 feet.  Strong winds gusting as high as 60 mph accompanied the snowfall in some areas, resulting in heavy drifting and road closures.  Along the coasts, and in the foothills, scattered showers and thunderstorms on the twenty-ninth produced enough ice pellets and hail to cover the ground one inch deep in some areas.  Considerable damage was reported to flower and strawberry crops, and a 10 car pile-up on the I-15 near Deer Springs sent 5 people to area hospitals.   In a Lake Elsinore neighborhood, an apparent microburst uprooted a tree and ripped two 20-foot sections of roofing tiles from a home.  A funnel cloud was spotted that afternoon near Dulzura.",111
5632172,RIVERSIDE CO.,LAKE ELSINORE,03/29/1998,1250,Thunderstorm Wind,55, ,0,0,0,0,CA,PST, ,2073828,C,65,SGX,0,0, , , , , , , , ,LAKE ELSINORE, , , , ,"","A deep, upper-level low pressure trough produced unusually cold, late season winter storm conditions throughout southwest California.  Strong winds developed behind the surface cold front on the twenty- eighth, and continued in the mountains into the twenty-ninth.  Thirty to forty mph wind gusts were reported along the Orange County Coast much of the twenty-eighth.  Peak gusts hit 60 mph at Huntington Beach, and 70 mph at Newport Beach.  Two trees blew down onto cars in Huntington Beach, smashing one, damaging the other and breaking-up twenty feet of sidewalk.  The strong winds knocked out power to 6000 customers as well.  In San Diego County, a woman suffered broken ribs, and two cars were damaged when wind gusts to 35 mph blew down a tree in Escondido shortly after noon.  Falling trees in Del Mar also damaged a garage and took down power lines in one neighborhood.   

Although it was late in the season, this storm was the coldest of the entire winter.  An illegal immigrant died of exposure early on the twenty-ninth.  His body was found in a shed in Jamul.  Snow was reported as low as 2000 feet in the deserts.  In the mountains, 1 to 3 feet of snow fell above 5000 feet, with generally 4 to 8 inches between 3000 and 5000 feet.  Strong winds gusting as high as 60 mph accompanied the snowfall in some areas, resulting in heavy drifting and road closures.  Along the coasts, and in the foothills, scattered showers and thunderstorms on the twenty-ninth produced enough ice pellets and hail to cover the ground one inch deep in some areas.  Considerable damage was reported to flower and strawberry crops, and a 10 car pile-up on the I-15 near Deer Springs sent 5 people to area hospitals.   In a Lake Elsinore neighborhood, an apparent microburst uprooted a tree and ripped two 20-foot sections of roofing tiles from a home.  A funnel cloud was spotted that afternoon near Dulzura.",112
5637006,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,04/01/1998,0,Heavy Snow, , ,0,0,0,0,CA,PST, ,2075096,Z,56,SGX,0,0, , , , , , , , , , , , , ,"","A strengthening low pressure trough aloft over Southern California produced winter storm conditions in the mountains, and scattered convective showers of rain and small hail over the lower elevations.  Snow  fell as low as 2000 feet locally, while elevations above 5500 feet saw between 8 and 18 of snow, along with strong, gusty winds resulting in occasional white-out conditions.  Heaviest snowfall observed was 18 inches in the San Jacinto Mountains at Pine Cove, although ski resorts at higher elevations reported as much as 3 feet of powder.  Local hail storms turned the ground white in a few coastal spots.  In Laguna Niguel, hail up to one half inch in diameter piled up 2 inches deep during a storm that hit shortly before noon.  Just before the storm, a waterspout was sighted southwest of Laguna Beach.",113
5643642,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,05/12/1998,1100,Heavy Snow, , ,0,0,0,0,CA,PST, ,2076257,Z,56,SGX,0,0, , , , , , , , , , , , , ,"","An unusually cold, late season storm system pushed a cold front through southern California, resulting in unseasonably cold conditions, and heavy snow in the mountains.  The snow began falling around noon on the twelfth and continued off and on through the thirteenth.  Thunder and lightning accompanied some of the heavier ice-pellet and snow showers, and the weight of the snow snapped tree branches, resulting in isolated power outages.  Snow was reported as low as 4000 feet, with heavy accumulations above 6000 feet.  Reported amounts ranged from around six inches at 5800 feet, to two feet above 8000 feet.  The heavy snow prompted the reopening of some ski resorts.  For one resort, it was the first time in it's 74 year history that it had been open so late in the season.  The cold weather made it particularly difficult  for undocumented immigrants travelling through the Laguna Mountains where wind-swept rain and snow fell.  One 29 year-old man died of hypothermia on Mount Laguna.  Convection in the cold air  produced thunderstorms with locally heavy downpours of rain and gusty winds over the Inland Empire.  Reports of funnel clouds were received from pilots and observers near March Air Force Base, and Homeland.  One of the funnel clouds apparently touched down as a weak tornado in the Highland Palms mobile home park in Homeland ripping awnings from several trailers.  Also of note, the persistent evening rain on the twelfth caused the first rain-out of a San Diego Padres game at the stadium in Mission Valley in over 15 years.",114
5643644,RIVERSIDE CO.,MARCH AFB,05/13/1998,1340,Funnel Cloud, , ,0,0,0,0,CA,PST, ,2076257,C,65,SGX,0,0, , , , ,2,SW,1,SW,MARCH AFB, , , , ,"","An unusually cold, late season storm system pushed a cold front through southern California, resulting in unseasonably cold conditions, and heavy snow in the mountains.  The snow began falling around noon on the twelfth and continued off and on through the thirteenth.  Thunder and lightning accompanied some of the heavier ice-pellet and snow showers, and the weight of the snow snapped tree branches, resulting in isolated power outages.  Snow was reported as low as 4000 feet, with heavy accumulations above 6000 feet.  Reported amounts ranged from around six inches at 5800 feet, to two feet above 8000 feet.  The heavy snow prompted the reopening of some ski resorts.  For one resort, it was the first time in it's 74 year history that it had been open so late in the season.  The cold weather made it particularly difficult  for undocumented immigrants travelling through the Laguna Mountains where wind-swept rain and snow fell.  One 29 year-old man died of hypothermia on Mount Laguna.  Convection in the cold air  produced thunderstorms with locally heavy downpours of rain and gusty winds over the Inland Empire.  Reports of funnel clouds were received from pilots and observers near March Air Force Base, and Homeland.  One of the funnel clouds apparently touched down as a weak tornado in the Highland Palms mobile home park in Homeland ripping awnings from several trailers.  Also of note, the persistent evening rain on the twelfth caused the first rain-out of a San Diego Padres game at the stadium in Mission Valley in over 15 years.",115
5643645,RIVERSIDE CO.,HOMELAND,05/13/1998,1355,Funnel Cloud, , ,0,0,0,0,CA,PST, ,2076257,C,65,SGX,0,0, , , , , , , , ,HOMELAND, , , , ,"","An unusually cold, late season storm system pushed a cold front through southern California, resulting in unseasonably cold conditions, and heavy snow in the mountains.  The snow began falling around noon on the twelfth and continued off and on through the thirteenth.  Thunder and lightning accompanied some of the heavier ice-pellet and snow showers, and the weight of the snow snapped tree branches, resulting in isolated power outages.  Snow was reported as low as 4000 feet, with heavy accumulations above 6000 feet.  Reported amounts ranged from around six inches at 5800 feet, to two feet above 8000 feet.  The heavy snow prompted the reopening of some ski resorts.  For one resort, it was the first time in it's 74 year history that it had been open so late in the season.  The cold weather made it particularly difficult  for undocumented immigrants travelling through the Laguna Mountains where wind-swept rain and snow fell.  One 29 year-old man died of hypothermia on Mount Laguna.  Convection in the cold air  produced thunderstorms with locally heavy downpours of rain and gusty winds over the Inland Empire.  Reports of funnel clouds were received from pilots and observers near March Air Force Base, and Homeland.  One of the funnel clouds apparently touched down as a weak tornado in the Highland Palms mobile home park in Homeland ripping awnings from several trailers.  Also of note, the persistent evening rain on the twelfth caused the first rain-out of a San Diego Padres game at the stadium in Mission Valley in over 15 years.",116
5643646,RIVERSIDE CO.,HOMELAND,05/13/1998,1445,Tornado, ,F0,0,0,0,0,CA,PST, ,2076257,C,65,SGX,0,0, , ,.2,40, , , , ,HOMELAND,33.73,-117.12,33.73,-117.12,"","An unusually cold, late season storm system pushed a cold front through southern California, resulting in unseasonably cold conditions, and heavy snow in the mountains.  The snow began falling around noon on the twelfth and continued off and on through the thirteenth.  Thunder and lightning accompanied some of the heavier ice-pellet and snow showers, and the weight of the snow snapped tree branches, resulting in isolated power outages.  Snow was reported as low as 4000 feet, with heavy accumulations above 6000 feet.  Reported amounts ranged from around six inches at 5800 feet, to two feet above 8000 feet.  The heavy snow prompted the reopening of some ski resorts.  For one resort, it was the first time in it's 74 year history that it had been open so late in the season.  The cold weather made it particularly difficult  for undocumented immigrants travelling through the Laguna Mountains where wind-swept rain and snow fell.  One 29 year-old man died of hypothermia on Mount Laguna.  Convection in the cold air  produced thunderstorms with locally heavy downpours of rain and gusty winds over the Inland Empire.  Reports of funnel clouds were received from pilots and observers near March Air Force Base, and Homeland.  One of the funnel clouds apparently touched down as a weak tornado in the Highland Palms mobile home park in Homeland ripping awnings from several trailers.  Also of note, the persistent evening rain on the twelfth caused the first rain-out of a San Diego Padres game at the stadium in Mission Valley in over 15 years.",117
5664004,RIVERSIDE CO.,HEMET,08/09/1998,1430,Flood, , ,0,0,0,0,CA,PST, ,1068650,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,HEMET, , , , ,"","The circulation around strong high pressure over the southwestern United States fed moist unstable air into the mountains of southern California.  Afternoon heating sparked a thunderstorm over the Riverside County mountains, which moved over the Hemet area dropping one inch of rain in just one half hour.  As the storm moved toward Moreno Valley and Riverside it became severe.  Trees were uprooted in Moreno Valley, but the worst damage occurred in Riverside, where a motel lost a 30 by 90 foot section of its composite roofing and a tree snapped and fell on a car.  The electric utility reported at least  2000 customers without power as a result of downed power lines.",118
5664003,RIVERSIDE CO.,RIVERSIDE,08/09/1998,1515,Thunderstorm Wind,65, ,0,0,0,0,CA,PST, ,1068650,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,RIVERSIDE,33.95,-117.40,33.95,-117.40,"","The circulation around strong high pressure over the southwestern United States fed moist unstable air into the mountains of southern California.  Afternoon heating sparked a thunderstorm over the Riverside County mountains, which moved over the Hemet area dropping one inch of rain in just one half hour.  As the storm moved toward Moreno Valley and Riverside it became severe.  Trees were uprooted in Moreno Valley, but the worst damage occurred in Riverside, where a motel lost a 30 by 90 foot section of its composite roofing and a tree snapped and fell on a car.  The electric utility reported at least  2000 customers without power as a result of downed power lines.",119
5664011,RIVERSIDE CO.,VALLE VISTA,08/12/1998,1345,Thunderstorm Wind,61, ,0,0,0,0,CA,PST, ,2148999,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,VALLE VISTA,33.75,-116.90,33.75,-116.90,"","A weak easterly wave sparked severe thunderstorms over the higher mountain areas throughout southwestern California.  The strongest storms developed over the mountains of Riverside County and moved through the San Jacinto Valley, producing 70 mph winds and 3/4 inch diameter hail.  The winds toppled trees and snapped power poles, disrupting electric service to some 12,000 customers for up to six hours.  Winds at Hemet-Ryan Airport were clocked at 62 mph when the roof was lifted off the pilot ready-room.  Extensive damage occurred to trees, and six trailer homes were damaged at the Hemet West Mobile Estates.  Elsewhere, the highway patrol reported golf ball sized hail in the Cajon Pass, and a heavy downpour at Boulevard, in San Diego County, left 1.6 inches of rain in just 30 minutes.",120
5664010,RIVERSIDE CO.,SAN JACINTO,08/12/1998,1345,Thunderstorm Wind,61, ,0,0,0,0,CA,PST, ,2148999,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,SAN JACINTO,33.78,-116.95,33.78,-116.95,"","A weak easterly wave sparked severe thunderstorms over the higher mountain areas throughout southwestern California.  The strongest storms developed over the mountains of Riverside County and moved through the San Jacinto Valley, producing 70 mph winds and 3/4 inch diameter hail.  The winds toppled trees and snapped power poles, disrupting electric service to some 12,000 customers for up to six hours.  Winds at Hemet-Ryan Airport were clocked at 62 mph when the roof was lifted off the pilot ready-room.  Extensive damage occurred to trees, and six trailer homes were damaged at the Hemet West Mobile Estates.  Elsewhere, the highway patrol reported golf ball sized hail in the Cajon Pass, and a heavy downpour at Boulevard, in San Diego County, left 1.6 inches of rain in just 30 minutes.",121
5664012,RIVERSIDE CO.,HEMET RYAN ARPT,08/12/1998,1435,Thunderstorm Wind,54, ,0,0,0,0,CA,PST, ,2148999,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,HEMET RYAN ARPT,33.73,-117.02,33.73,-117.02,"","A weak easterly wave sparked severe thunderstorms over the higher mountain areas throughout southwestern California.  The strongest storms developed over the mountains of Riverside County and moved through the San Jacinto Valley, producing 70 mph winds and 3/4 inch diameter hail.  The winds toppled trees and snapped power poles, disrupting electric service to some 12,000 customers for up to six hours.  Winds at Hemet-Ryan Airport were clocked at 62 mph when the roof was lifted off the pilot ready-room.  Extensive damage occurred to trees, and six trailer homes were damaged at the Hemet West Mobile Estates.  Elsewhere, the highway patrol reported golf ball sized hail in the Cajon Pass, and a heavy downpour at Boulevard, in San Diego County, left 1.6 inches of rain in just 30 minutes.",122
5668256,RIVERSIDE CO.,BLYTHE,08/12/1998,2147,Thunderstorm Wind,63, ,0,0,0,0,CA,MST, ,2149371,C,65,PSR,0,0,OFFICIAL NWS OBS., , , , , , , ,BLYTHE,33.62,-114.60,33.62,-114.60,"Measured peak wind gust 72 mph at the airport.","",123
5664017,RIVERSIDE CO.,SAGE,08/29/1998,1400,Thunderstorm Wind,75, ,0,0,0,0,CA,PST, ,2149001,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,SAGE,33.58,-116.93,33.58,-116.93,"An intense thunderstorm moving off of the San Jacinto Mountains produced an apparent microburst at Sage.  The winds did not hit any buildings, but numerous large trees were blown down and moved several feet on the ground.  Wind instruments in the area clocked the maximum gust at 86 mph.","",124
5664078,RIVERSIDE CO.,HEMET,08/31/1998,1445,Thunderstorm Wind,70, ,0,0,0,0,CA,PST, ,2149002,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,HEMET,33.73,-116.97,33.73,-116.97,"","Strong thunderstorms fed by intense heat and humidity under strong high pressure aloft, developed as an upper-level low over southern Nevada began drifting toward southern California.  A few thunderstorms reached coastal areas, but most of the flooding and high winds remained farther inland.  Flooding was widespread throughout the Victor Valley where 1 to 2 inches of rain was reported.  In Hesperia, water was running 1/2 foot deep over some roads, flooding homes and intersections.  Running water trapped several people in Lucerne Valley.  In the mountains, street flooding was reported in Big Bear City, and in Forest Falls, Valley of the Falls drive was washed out.  Strong winds blew down trees in Rialto, where a child was pinned against a car.  In Moreno Valley, toppled power poles trapped one woman in her car for a time and several thousand lost power.  In northern sections of San Diego County, gusty winds blew down hundreds of trees, including the 100 year-old "Bicentennial Tree" in Vista, and unroofed one trailer home in San Marcos.  At the height of the storm, 45,000 homes and businesses were without power due to lightning strikes and downed power lines.  Perhaps the hardest hit area was Hemet, where scores of massive trees were uprooted or torn apart, shingles blown off roofs, and fences toppled.  Water was running over a foot deep through the streets and actually flowed through the Hemet high school gymnasium.  The combination of wind-blown power lines and lightning, sparked numerous grass and brush fires.  In Yucaipa, a 30 acre blaze threatened several homes and forced the closure of Highway  38 before rain and fire fighters brought it under control.  In Ramona, about 4800 acres were charred, and hundreds of people evacuated as well.  A much more destructive wildfire developed from several lightning strikes and strong winds in the Juniper Flats area.  This fire went on to burn some 6000 acres, and destroyed 44 residences, 46 other structures, and 98 vehicles.  The total loss from this wildfire alone was estimated at $4.45 million.  Farther west in Orange County, a thunderstorm funnelled winds estimated at between 60 and 70 mph through Trabuco Canyon.  Lightning once again ignited another blaze in the Santiago Canyon area of the Cleveland National Forest.  The flames, fanned by winds in excess of 50 mph, charred almost 9000 acres before being brought under control.  The steep terrain of the Santa Ana Mountains, coupled with heavy brush, made this fire particularly difficult to extinguish.  Dozens were evacuated, but fire fighters were able to save the communities of Foothill Ranch and Portola Hills.",125
5664018,RIVERSIDE CO.,HEMET,08/31/1998,1445,Flood, , ,0,0,0,0,CA,PST, ,2149002,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,HEMET, , , , ,"","Strong thunderstorms fed by intense heat and humidity under strong high pressure aloft, developed as an upper-level low over southern Nevada began drifting toward southern California.  A few thunderstorms reached coastal areas, but most of the flooding and high winds remained farther inland.  Flooding was widespread throughout the Victor Valley where 1 to 2 inches of rain was reported.  In Hesperia, water was running 1/2 foot deep over some roads, flooding homes and intersections.  Running water trapped several people in Lucerne Valley.  In the mountains, street flooding was reported in Big Bear City, and in Forest Falls, Valley of the Falls drive was washed out.  Strong winds blew down trees in Rialto, where a child was pinned against a car.  In Moreno Valley, toppled power poles trapped one woman in her car for a time and several thousand lost power.  In northern sections of San Diego County, gusty winds blew down hundreds of trees, including the 100 year-old "Bicentennial Tree" in Vista, and unroofed one trailer home in San Marcos.  At the height of the storm, 45,000 homes and businesses were without power due to lightning strikes and downed power lines.  Perhaps the hardest hit area was Hemet, where scores of massive trees were uprooted or torn apart, shingles blown off roofs, and fences toppled.  Water was running over a foot deep through the streets and actually flowed through the Hemet high school gymnasium.  The combination of wind-blown power lines and lightning, sparked numerous grass and brush fires.  In Yucaipa, a 30 acre blaze threatened several homes and forced the closure of Highway  38 before rain and fire fighters brought it under control.  In Ramona, about 4800 acres were charred, and hundreds of people evacuated as well.  A much more destructive wildfire developed from several lightning strikes and strong winds in the Juniper Flats area.  This fire went on to burn some 6000 acres, and destroyed 44 residences, 46 other structures, and 98 vehicles.  The total loss from this wildfire alone was estimated at $4.45 million.  Farther west in Orange County, a thunderstorm funnelled winds estimated at between 60 and 70 mph through Trabuco Canyon.  Lightning once again ignited another blaze in the Santiago Canyon area of the Cleveland National Forest.  The flames, fanned by winds in excess of 50 mph, charred almost 9000 acres before being brought under control.  The steep terrain of the Santa Ana Mountains, coupled with heavy brush, made this fire particularly difficult to extinguish.  Dozens were evacuated, but fire fighters were able to save the communities of Foothill Ranch and Portola Hills.",126
5664077,RIVERSIDE CO.,MORENO VALLEY,08/31/1998,1500,Strong Wind, , ,0,0,0,0,CA,PST, ,2149002,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,MORENO VALLEY, , , , ,"","Strong thunderstorms fed by intense heat and humidity under strong high pressure aloft, developed as an upper-level low over southern Nevada began drifting toward southern California.  A few thunderstorms reached coastal areas, but most of the flooding and high winds remained farther inland.  Flooding was widespread throughout the Victor Valley where 1 to 2 inches of rain was reported.  In Hesperia, water was running 1/2 foot deep over some roads, flooding homes and intersections.  Running water trapped several people in Lucerne Valley.  In the mountains, street flooding was reported in Big Bear City, and in Forest Falls, Valley of the Falls drive was washed out.  Strong winds blew down trees in Rialto, where a child was pinned against a car.  In Moreno Valley, toppled power poles trapped one woman in her car for a time and several thousand lost power.  In northern sections of San Diego County, gusty winds blew down hundreds of trees, including the 100 year-old "Bicentennial Tree" in Vista, and unroofed one trailer home in San Marcos.  At the height of the storm, 45,000 homes and businesses were without power due to lightning strikes and downed power lines.  Perhaps the hardest hit area was Hemet, where scores of massive trees were uprooted or torn apart, shingles blown off roofs, and fences toppled.  Water was running over a foot deep through the streets and actually flowed through the Hemet high school gymnasium.  The combination of wind-blown power lines and lightning, sparked numerous grass and brush fires.  In Yucaipa, a 30 acre blaze threatened several homes and forced the closure of Highway  38 before rain and fire fighters brought it under control.  In Ramona, about 4800 acres were charred, and hundreds of people evacuated as well.  A much more destructive wildfire developed from several lightning strikes and strong winds in the Juniper Flats area.  This fire went on to burn some 6000 acres, and destroyed 44 residences, 46 other structures, and 98 vehicles.  The total loss from this wildfire alone was estimated at $4.45 million.  Farther west in Orange County, a thunderstorm funnelled winds estimated at between 60 and 70 mph through Trabuco Canyon.  Lightning once again ignited another blaze in the Santiago Canyon area of the Cleveland National Forest.  The flames, fanned by winds in excess of 50 mph, charred almost 9000 acres before being brought under control.  The steep terrain of the Santa Ana Mountains, coupled with heavy brush, made this fire particularly difficult to extinguish.  Dozens were evacuated, but fire fighters were able to save the communities of Foothill Ranch and Portola Hills.",127
5664080,RIVERSIDE CO.,HEMET,08/31/1998,1520,Wildfire, , ,0,0,4500000,0,CA,PST, ,2149002,C,65,SGX,0,0,OTHER FEDERAL AGENCY, , , , , , , ,NORCO, , , , ,"","Strong thunderstorms fed by intense heat and humidity under strong high pressure aloft, developed as an upper-level low over southern Nevada began drifting toward southern California.  A few thunderstorms reached coastal areas, but most of the flooding and high winds remained farther inland.  Flooding was widespread throughout the Victor Valley where 1 to 2 inches of rain was reported.  In Hesperia, water was running 1/2 foot deep over some roads, flooding homes and intersections.  Running water trapped several people in Lucerne Valley.  In the mountains, street flooding was reported in Big Bear City, and in Forest Falls, Valley of the Falls drive was washed out.  Strong winds blew down trees in Rialto, where a child was pinned against a car.  In Moreno Valley, toppled power poles trapped one woman in her car for a time and several thousand lost power.  In northern sections of San Diego County, gusty winds blew down hundreds of trees, including the 100 year-old "Bicentennial Tree" in Vista, and unroofed one trailer home in San Marcos.  At the height of the storm, 45,000 homes and businesses were without power due to lightning strikes and downed power lines.  Perhaps the hardest hit area was Hemet, where scores of massive trees were uprooted or torn apart, shingles blown off roofs, and fences toppled.  Water was running over a foot deep through the streets and actually flowed through the Hemet high school gymnasium.  The combination of wind-blown power lines and lightning, sparked numerous grass and brush fires.  In Yucaipa, a 30 acre blaze threatened several homes and forced the closure of Highway  38 before rain and fire fighters brought it under control.  In Ramona, about 4800 acres were charred, and hundreds of people evacuated as well.  A much more destructive wildfire developed from several lightning strikes and strong winds in the Juniper Flats area.  This fire went on to burn some 6000 acres, and destroyed 44 residences, 46 other structures, and 98 vehicles.  The total loss from this wildfire alone was estimated at $4.45 million.  Farther west in Orange County, a thunderstorm funnelled winds estimated at between 60 and 70 mph through Trabuco Canyon.  Lightning once again ignited another blaze in the Santiago Canyon area of the Cleveland National Forest.  The flames, fanned by winds in excess of 50 mph, charred almost 9000 acres before being brought under control.  The steep terrain of the Santa Ana Mountains, coupled with heavy brush, made this fire particularly difficult to extinguish.  Dozens were evacuated, but fire fighters were able to save the communities of Foothill Ranch and Portola Hills.",128
5668259,RIVERSIDE CO.,BLYTHE,08/31/1998,2059,Thunderstorm Wind,61, ,0,0,0,0,CA,MST, ,2149371,C,65,PSR,0,0,TRAINED SPOTTER, , , ,20,W,20,W,BLYTHE,33.62,-114.95,33.62,-114.95,"Winds and dense blowing dust affected much of Eastern Riverside Co.","",129
5667124,RIVERSIDE CO.,HEMET,09/01/1998,0,Wildfire, , ,0,0,0,0,CA,PST, ,2149862,C,65,SGX,0,0,PARK/FOREST SERVICE, , , , , , , ,NORCO, , , , ,"","Wild fires started by lightning on the 31st of August continued through the first few days of the month.  As thunderstorm activity diminished and cooler weather developed, fire fighters were able to contain these large fires.  For total damage and acreage burned, refer to Storm Data entries on August 31st.",130
5671852,RIVERSIDE CO.,DESERT CENTER,09/04/1998,1630,Flash Flood, , ,0,0,0,0,CA,PST, ,2149997,C,65,PSR,0,0,PARK/FOREST SERVICE, , , ,30,NW,30,NW,DESERT CENTER, , , , ,"Very heavy rain resulted in numerous washes running across roads in Joshua Tree Nattional Park.","",131
5666843,C RIVERSIDE (ZONE), ,09/09/1998,1550,Dust Storm, , ,0,4,0,0,CA,PST, ,2149860,Z,61,SGX,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,"A severe thunderstorm moving through the eastern part of Riverside County, generated a gust front that moved through southeastern portions of the Coachella Valley.  Winds gusting to at least 35 mph picked up considerable amounts of dust and sand, reducing visibility to near zero for a short time.  At the same time 8 vehicles were involved in a  chain-reaction accident on Highway 86 in Mecca.  Four people were injured seriously and required hospitalization.","",132
5673004,RIVERSIDE CO.,PALM DESERT,10/25/1998,1600,Flood, , ,0,0,0,0,CA,PST, ,1070401,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,PALM DESERT, , , , ,"","Heavy rains caused storm drains to back up. One foot of water flooded 20 homes and businesses  in downtown Fontana between Cypress and Sierra Avenues, and the railroad tracks, delaying an AMTRAK train one hour. One house in Rialto was flooded with two feet of water. A few inches of  water also seeped into a private school. Some freeway offramps and other low lying areas in Rialto and Palm Desert  were briefly underwater.   In Bloomington, a tree branch was blown onto power lines and knocked out  electricity to 70 customers.",133
5671262,P W RIVERSIDE (ZONE), ,12/04/1998,2015,Heavy Snow, , ,0,0,0,0,CA,PST, ,2150839,Z,56,SGX,0,0,TRAINED SPOTTER, , , , , , , , , , , , ,"","This was the first heavy snow storm for late autumn 1998. The snow occurred in two episodes,  the first  beginning the late evening of  Dec. 4, and the second beginning in the early morning hours of Dec. 5. Total snowfall at  the 6000 foot elevation was 9 to 10 inches. In the passes 4 to 6 inches was reported.  The high valleys to the north of the San Bernardino Mountains received one to three inches of snow.  As a result 70 to 90 percent of the primary roads were closed, and nearly 100 percent of the secondary roads. Highway crews used 22 person days of overtime to clear the roads in San Bernardino county alone. Several  traffic accidents in Hesperia were also the result of the snow.",134
5671268,NE ORANGE (ZONE), ,12/09/1998,330,High Wind,81, ,0,0,50000,0,CA,PST, ,2150842,Z,57,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"","The strongest Santa Ana wind event in two years affected the area, severely disrupting transportation, power, and daily activities. Broken trees and power poles  were common throughout the area  and power was knocked out to 180,000 customers. Downed power lines also started several wild fires, damaging one house.  Seventeen trucks were blown over along Interstate 15 and Highway  60. Blowing dust forced the closure of  the Ontario International Airport for several hours. Seven students  were knocked down and injured at the California State University in San Bernardino.  Trees also fell on two passing motorists in the Fontana area.",135
5671266,X SW SAN BERNARDINO (ZONE), ,12/09/1998,353,High Wind,71, ,0,9,500000,0,CA,PST, ,2150842,Z,48,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"","The strongest Santa Ana wind event in two years affected the area, severely disrupting transportation, power, and daily activities. Broken trees and power poles  were common throughout the area  and power was knocked out to 180,000 customers. Downed power lines also started several wild fires, damaging one house.  Seventeen trucks were blown over along Interstate 15 and Highway  60. Blowing dust forced the closure of  the Ontario International Airport for several hours. Seven students  were knocked down and injured at the California State University in San Bernardino.  Trees also fell on two passing motorists in the Fontana area.",136
5671272,X SW SAN BERNARDINO (ZONE), ,12/09/1998,624,Dust Storm, , ,0,0,0,0,CA,PST, ,2150842,Z,48,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"","The strongest Santa Ana wind event in two years affected the area, severely disrupting transportation, power, and daily activities. Broken trees and power poles  were common throughout the area  and power was knocked out to 180,000 customers. Downed power lines also started several wild fires, damaging one house.  Seventeen trucks were blown over along Interstate 15 and Highway  60. Blowing dust forced the closure of  the Ontario International Airport for several hours. Seven students  were knocked down and injured at the California State University in San Bernardino.  Trees also fell on two passing motorists in the Fontana area.",137
